mode,teacher,seed,teacher_objective,teacher_test_acc,teacher_train_ce_loss,teacher_train_acc,test_at_switch,test_final,val_at_switch,val_final,val_peak_after,probe_ce_loss_at_switch,probe_acc_at_switch,probe_ce_loss_final,probe_acc_final,ece_at_switch,ece_final,agree_at_switch,agree_final,test_change,val_change
kd_then_ce,ce_e100,7,ce,85.90999841690063,0.10524831523895263,96.14,86.72999739646912,86.69999837875366,86.04000210762024,86.4799976348877,86.76000237464905,0.21235835914611817,92.48,0.1641012851715088,94.22,0.07250234350207312,0.05311925877848693,89.74000215530396,89.20000195503235,-0.0299990177154541,0.43999552726745605
kd_then_ce,ce_e100,8,ce,85.90999841690063,0.10524831523895263,96.14,86.18999719619751,86.47000193595886,86.36000156402588,86.72000169754028,87.0199978351593,0.19926331672668457,92.74,0.15422998809814453,94.44,0.07202036321778812,0.05549956234384001,89.819997549057,89.0999972820282,0.28000473976135254,0.3600001335144043
kd_then_ce,ce_e100,9,ce,85.90999841690063,0.10524831523895263,96.14,86.3099992275238,86.40000224113464,86.58000230789185,86.15999817848206,86.59999966621399,0.19812179298400878,93.24,0.15392057876586915,94.6,0.06770275661163878,0.056201925735970146,89.6399974822998,88.67999911308289,0.09000301361083984,-0.42000412940979004
kd_then_ce,kd_g1,0,kd,84.579998254776,0.29533384704589843,90.8,85.0600004196167,85.51999926567078,84.8800003528595,85.28000116348267,85.5400025844574,0.3289723709106445,89.5,0.2383411407470703,91.44,0.07593985821167039,0.04363764099951924,90.67999720573425,89.56000208854675,0.45999884605407715,0.40000081062316895
kd_then_ce,kd_g1,1,kd,84.579998254776,0.29533384704589843,90.8,85.14000177383423,85.74000000953674,84.579998254776,85.39999723434448,85.39999723434448,0.3352000473022461,89.52,0.23339811248779296,91.78,0.08154392405759107,0.0414330066514608,90.7800018787384,89.84000086784363,0.5999982357025146,0.8199989795684814
kd_then_ce,kd_g1,2,kd,84.579998254776,0.29533384704589843,90.8,84.89000201225281,85.49000024795532,85.0600004196167,85.07999777793884,85.32000184059143,0.3428865455627441,89.02,0.2496304359436035,91.18,0.07743335416212507,0.04722184138223475,90.97999930381775,89.89999890327454,0.5999982357025146,0.019997358322143555
kd_then_ce,kd_g1,3,kd,84.579998254776,0.29533384704589843,90.8,85.19999980926514,85.55999994277954,84.96000170707703,85.7200026512146,85.93999743461609,0.3291837127685547,89.72,0.232896728515625,91.84,0.07894961747620423,0.04014849086413709,91.00000262260437,90.14000296592712,0.3600001335144043,0.7600009441375732
kd_then_ce,kd_g1,4,kd,84.579998254776,0.29533384704589843,90.8,85.07999777793884,85.75999736785889,84.97999906539917,85.6000006198883,85.83999872207642,0.332908699798584,89.64,0.24203462753295898,91.8,0.07475454939602016,0.04283392464601573,90.75999855995178,89.99999761581421,0.679999589920044,0.6200015544891357
kd_then_ce,kd_g1,5,kd,84.579998254776,0.29533384704589843,90.8,85.180002450943,85.51999926567078,84.60000157356262,84.85999703407288,85.0600004196167,0.3489700508117676,89.4,0.24796134490966798,91.2,0.08043735025229849,0.04454760451689212,90.7800018787384,89.96000289916992,0.3399968147277832,0.2599954605102539
kd_then_ce,kd_g1,6,kd,84.579998254776,0.29533384704589843,90.8,85.18999814987183,85.9000027179718,84.50000286102295,85.15999913215637,85.43999791145325,0.34526706466674806,89.24,0.24116016159057618,91.52,0.08304786739031511,0.04383041595093031,91.21999740600586,90.25999903678894,0.7100045680999756,0.6599962711334229
kd_then_ce,kd_g1,7,kd,84.579998254776,0.29533384704589843,90.8,84.68999862670898,85.22999882698059,85.37999987602234,85.65999865531921,85.79999804496765,0.345738240814209,89.38,0.24443126220703126,91.16,0.07480618186267791,0.04181041559718607,90.89999794960022,90.52000045776367,0.5400002002716064,0.279998779296875
kd_then_ce,kd_g1,8,kd,84.579998254776,0.29533384704589843,90.8,84.78999733924866,85.10000109672546,84.56000089645386,85.15999913215637,85.43999791145325,0.34773541412353515,89.52,0.25304308319091795,91.12,0.0804155391115122,0.03934896139609176,91.10000133514404,90.2999997138977,0.31000375747680664,0.5999982357025146
kd_then_ce,kd_g1,9,kd,84.579998254776,0.29533384704589843,90.8,85.11999845504761,85.47000288963318,84.50000286102295,84.7599983215332,84.96000170707703,0.33271280212402343,89.52,0.23184868431091307,91.78,0.0805869805750667,0.046324215799742156,90.74000120162964,89.92000222206116,0.3500044345855713,0.2599954605102539
kd_then_ce,kd_g2,0,kd,84.31000113487244,0.40023822174072266,88.18,84.39000248908997,85.33999919891357,84.0399980545044,84.74000096321106,84.89999771118164,0.4083146911621094,88.0,0.28117287063598634,90.36,0.08166895689445196,0.03660146313843902,92.1999990940094,90.82000255584717,0.9499967098236084,0.700002908706665
kd_then_ce,kd_g2,1,kd,84.31000113487244,0.40023822174072266,88.18,83.569997549057,84.60000157356262,83.85999798774719,84.34000015258789,84.78000164031982,0.44241226654052734,87.36,0.2737959671020508,90.2,0.08719103382884565,0.03932313935724964,91.51999950408936,89.70000147819519,1.0300040245056152,0.48000216484069824
kd_then_ce,kd_g2,2,kd,84.31000113487244,0.40023822174072266,88.18,84.28000211715698,85.11999845504761,83.88000130653381,85.19999980926514,85.21999716758728,0.41938062744140625,87.7,0.2861952453613281,89.78,0.0863010499843854,0.034240293979263335,92.1999990940094,90.92000126838684,0.839996337890625,1.3199985027313232
kd_then_ce,kd_g2,3,kd,84.31000113487244,0.40023822174072266,88.18,84.43999886512756,85.18999814987183,84.2199981212616,85.07999777793884,85.11999845504761,0.4071390640258789,87.8,0.27577419357299804,90.42,0.08383559283243529,0.03643573475406812,92.22000241279602,90.57999849319458,0.7499992847442627,0.8599996566772461
kd_then_ce,kd_g2,4,kd,84.31000113487244,0.40023822174072266,88.18,84.579998254776,85.53000092506409,83.52000117301941,85.14000177383423,85.28000116348267,0.4242971099853516,87.66,0.29384621353149415,89.6,0.08888175933671143,0.03405177424620648,91.74000024795532,90.74000120162964,0.9500026702880859,1.6200006008148193
kd_then_ce,kd_g2,5,kd,84.31000113487244,0.40023822174072266,88.18,84.3500018119812,85.32999753952026,84.0399980545044,84.89999771118164,85.10000109672546,0.41539693756103513,87.68,0.2854369285583496,90.22,0.08506058513627511,0.03509647465700309,92.3799991607666,90.83999991416931,0.9799957275390625,0.8599996566772461
kd_then_ce,kd_g2,6,kd,84.31000113487244,0.40023822174072266,88.18,84.29999947547913,85.14999747276306,83.85999798774719,84.65999960899353,85.01999974250793,0.42005916137695315,87.74,0.2849997535705566,89.56,0.08760051579831798,0.03547919851982954,92.15999841690063,90.70000052452087,0.8499979972839355,0.8000016212463379
kd_then_ce,kd_g2,7,kd,84.31000113487244,0.40023822174072266,88.18,84.49000120162964,85.18999814987183,84.0399980545044,84.97999906539917,85.25999784469604,0.4156216232299805,88.28,0.2802951171875,90.34,0.08697947574982602,0.03681636906484749,92.25999712944031,90.57999849319458,0.6999969482421875,0.9400010108947754
kd_then_ce,kd_g2,8,kd,84.31000113487244,0.40023822174072266,88.18,84.2199981212616,85.08999943733215,83.3400011062622,84.46000218391418,84.68000292778015,0.41766657333374024,87.66,0.2886086166381836,89.6,0.09073343177002668,0.039082834477165256,91.78000092506409,90.97999930381775,0.8700013160705566,1.1200010776519775
kd_then_ce,kd_g2,9,kd,84.31000113487244,0.40023822174072266,88.18,84.24999713897705,85.39999723434448,84.53999757766724,85.03999710083008,85.37999987602234,0.41949368896484374,87.58,0.2836087272644043,89.84,0.08194463949780645,0.0350986145600118,92.46000051498413,90.79999923706055,1.1500000953674316,0.4999995231628418
